Radio Pilatus	2017-04	Unique Clients	117000
Radio Pilatus	2017-04	Nutzungsdauer	0:02:54
Radio Pilatus	2017-04	Visits	278538
Radio Pilatus	2017-04	Visits/UCs	2.4
Radio Pilatus	2017-05	CH PIs	90-94%
Radio Pilatus	2017-05	CH Visits	90-94%
Radio Pilatus	2017-05	PI/Visits	1.9
Radio Pilatus	2017-05	Page Impressions	725846
Radio Pilatus	2017-05	Unique Clients	156000
Radio Pilatus	2017-05	Nutzungsdauer	0:03:06
Radio Pilatus	2017-05	Visits	389584
Radio Pilatus	2017-05	Visits/UCs	2.5
Radio Pilatus	2017-06	CH PIs	90-94%
Radio Pilatus	2017-06	CH Visits	90-94%
Radio Pilatus	2017-06	PI/Visits	1.9
Radio Pilatus	2017-06	Page Impressions	660995
Radio Pilatus	2017-06	Unique Clients	149000
Radio Pilatus	2017-06	Nutzungsdauer	0:02:56
Radio Pilatus	2017-06	Visits	354410
Radio Pilatus	2017-06	Visits/UCs	2.4
Radio Pilatus	2017-07	CH PIs	90-94%
Radio Pilatus	2017-07	CH Visits	90-94%
Radio Pilatus	2017-07	PI/Visits	2.0
Radio Pilatus	2017-07	Page Impressions	736149
Radio Pilatus	2017-07	Unique Clients	151000
Radio Pilatus	2017-07	Nutzungsdauer	0:02:37
Radio Pilatus	2017-07	Visits	376915
Radio Pilatus	2017-07	Visits/UCs	2.5
Radio Pilatus	2017-08	CH PIs	90-94%
Radio Pilatus	2017-08	CH Visits	90-94%
Radio Pilatus	2017-08	PI/Visits	1.9
Radio Pilatus	2017-08	Page Impressions	552390
Radio Pilatus	2017-08	Unique Clients	118000
Radio Pilatus	2017-08	Nutzungsdauer	0:02:31
Radio Pilatus	2017-08	Visits	290637
Radio Pilatus	2017-08	Visits/UCs	2.5
Radio Pilatus	2017-09	CH PIs	90-94%
Radio Pilatus	2017-09	CH Visits	90-94%
Radio Pilatus	2017-09	PI/Visits	1.9
Radio Pilatus	2017-09	Page Impressions	602066
Radio Pilatus	2017-09	Unique Clients	121000
Radio Pilatus	2017-09	Nutzungsdauer	0:02:37
Radio Pilatus	2017-09	Visits	311440
Radio Pilatus	2017-09	Visits/UCs	2.6
Radio Pilatus	2017-10	CH PIs	90-94%
Radio Pilatus	2017-10	CH Visits	90-94%
Radio Pilatus	2017-10	PI/Visits	2.3
Radio Pilatus	2017-10	Page Impressions	723818
Radio Pilatus	2017-10	Unique Clients	130000
Radio Pilatus	2017-10	Nutzungsdauer	0:02:34
Radio Pilatus	2017-10	Visits	315211
Radio Pilatus	2017-10	Visits/UCs	2.4
srf	2016-10	CH PIs	90-94%
srf	2016-10	CH Visits	85-89%
srf	2016-10	PI/Visits	4.0
srf	2016-10	Page Impressions	139202454
srf	2016-10	Unique Clients	4466000
srf	2016-10	Nutzungsdauer	0:07:07
srf	2016-10	Visits	35187260
srf	2016-10	Visits/UCs	7.9
srf	2016-11	CH PIs	90-94%
srf	2016-11	CH Visits	90-94%
srf	2016-11	PI/Visits	4.0
srf	2016-11	Page Impressions	139282867
srf	2016-11	Unique Clients	4485000
srf	2016-11	Nutzungsdauer	0:07:06
srf	2016-11	Visits	34661309
srf	2016-11	Visits/UCs	7.7
srf	2016-12	CH PIs	90-94%
srf	2016-12	CH Visits	90-94%
srf	2016-12	PI/Visits	3.8
srf	2016-12	Page Impressions	114709057
srf	2016-12	Unique Clients	4245000
srf	2016-12	Nutzungsdauer	0:06:17
srf	2016-12	Visits	29908017
srf	2016-12	Visits/UCs	7.0
srf	2017-01	CH PIs	90-94%
srf	2017-01	CH Visits	90-94%
srf	2017-01	PI/Visits	4.2
srf	2017-01	Page Impressions	158283472
srf	2017-01	Unique Clients	4700000
srf	2017-01	Nutzungsdauer	0:06:10
srf	2017-01	Visits	37706570
srf	2017-01	Visits/UCs	8.0
srf	2017-02	CH PIs	90-94%
srf	2017-02	CH Visits	90-94%
srf	2017-02	PI/Visits	4.1
srf	2017-02	Page Impressions	143219809
srf	2017-02	Unique Clients	4718000
srf	2017-02	Nutzungsdauer	0:06:01
srf	2017-02	Visits	34786777
srf	2017-02	Visits/UCs	7.4
srf	2017-03	CH PIs	90-94%
srf	2017-03	CH Visits	90-94%
srf	2017-03	PI/Visits	4.1
srf	2017-03	Page Impressions	148284337
srf	2017-03	Unique Clients	4743000
srf	2017-03	Nutzungsdauer	0:05:51
srf	2017-03	Visits	36347897
srf	2017-03	Visits/UCs	7.7
srf	2017-04	CH PIs	90-94%
srf	2017-04	CH Visits	85-89%
srf	2017-04	PI/Visits	4.0
srf	2017-04	Page Impressions	146138210
srf	2017-04	Unique Clients	4852000
srf	2017-04	Nutzungsdauer	0:05:28
srf	2017-04	Visits	36417278
srf	2017-04	Visits/UCs	7.5
srf	2017-05	CH PIs	90-94%
srf	2017-05	CH Visits	90-94%
srf	2017-05	PI/Visits	3.9
srf	2017-05	Page Impressions	155148860
srf	2017-05	Unique Clients	4814000
srf	2017-05	Nutzungsdauer	0:05:25
srf	2017-05	Visits	39465291
srf	2017-05	Visits/UCs	8.2
srf	2017-06	CH PIs	90-94%
srf	2017-06	CH Visits	90-94%
srf	2017-06	PI/Visits	3.9
srf	2017-06	Page Impressions	160164775
srf	2017-06	Unique Clients	4911000
srf	2017-06	Nutzungsdauer	0:05:01
srf	2017-06	Visits	40761681
srf	2017-06	Visits/UCs	8.3
srf	2017-07	CH PIs	90-94%
srf	2017-07	CH Visits	85-89%
srf	2017-07	PI/Visits	4.1
srf	2017-07	Page Impressions	177890434
srf	2017-07	Unique Clients	4923000
srf	2017-07	Nutzungsdauer	0:05:18
srf	2017-07	Visits	43396725
srf	2017-07	Visits/UCs	8.8
srf	2017-08	CH PIs	90-94%
srf	2017-08	CH Visits	90-94%
srf	2017-08	PI/Visits	4.1
srf	2017-08	Page Impressions	180496650
srf	2017-08	Unique Clients	5086000
srf	2017-08	Nutzungsdauer	0:05:24
srf	2017-08	Visits	44187177
srf	2017-08	Visits/UCs	8.7
srf	2017-09	CH PIs	90-94%
srf	2017-09	CH Visits	90-94%
srf	2017-09	PI/Visits	3.9
srf	2017-09	Page Impressions	157026002
srf	2017-09	Unique Clients	4930000
srf	2017-09	Nutzungsdauer	0:05:38
srf	2017-09	Visits	39807728
srf	2017-09	Visits/UCs	8.1
srf	2017-10	CH PIs	90-94%
srf	2017-10	CH Visits	85-89%
srf	2017-10	PI/Visits	3.9
srf	2017-10	Page Impressions	142829572
srf	2017-10	Unique Clients	4675000
srf	2017-10	Nutzungsdauer	0:05:43
srf	2017-10	Visits	37075332
srf	2017-10	Visits/UCs	7.9
St. Galler Tagblatt	2016-10	CH PIs	85-89%
St. Galler Tagblatt	2016-10	CH Visits	85-89%
St. Galler Tagblatt	2016-10	PI/Visits	4.6
St. Galler Tagblatt	2016-10	Page Impressions	9732771
St. Galler Tagblatt	2016-10	Unique Clients	531000
St. Galler Tagblatt	2016-10	Nutzungsdauer	0:04:27
St. Galler Tagblatt	2016-10	Visits	2102804
St. Galler Tagblatt	2016-10	Visits/UCs	4.0
St. Galler Tagblatt	2016-11	CH PIs	90-94%
St. Galler Tagblatt	2016-11	CH Visits	85-89%
St. Galler Tagblatt	2016-11	PI/Visits	4.5
St. Galler Tagblatt	2016-11	Page Impressions	9480639
St. Galler Tagblatt	2016-11	Unique Clients	545000
St. Galler Tagblatt	2016-11	Nutzungsdauer	0:04:23
St. Galler Tagblatt	2016-11	Visits	2123148
St. Galler Tagblatt	2016-11	Visits/UCs	3.9
St. Galler Tagblatt	2016-12	CH PIs	85-89%
St. Galler Tagblatt	2016-12	CH Visits	85-89%
St. Galler Tagblatt	2016-12	PI/Visits	4.4
St. Galler Tagblatt	2016-12	Page Impressions	8657806
St. Galler Tagblatt	2016-12	Unique Clients	493000
St. Galler Tagblatt	2016-12	Nutzungsdauer	0:04:16
St. Galler Tagblatt	2016-12	Visits	1952567
St. Galler Tagblatt	2016-12	Visits/UCs	4.0
St. Galler Tagblatt	2017-01	CH PIs	85-89%
St. Galler Tagblatt	2017-01	CH Visits	85-89%
St. Galler Tagblatt	2017-01	PI/Visits	4.5
St. Galler Tagblatt	2017-01	Page Impressions	10248559
St. Galler Tagblatt	2017-01	Unique Clients	576000
St. Galler Tagblatt	2017-01	Nutzungsdauer	0:04:32
St. Galler Tagblatt	2017-01	Visits	2277970
St. Galler Tagblatt	2017-01	Visits/UCs	4.0
St. Galler Tagblatt	2017-02	CH PIs	90-94%
St. Galler Tagblatt	2017-02	CH Visits	85-89%
St. Galler Tagblatt	2017-02	PI/Visits	4.4
St. Galler Tagblatt	2017-02	Page Impressions	9566604
St. Galler Tagblatt	2017-02	Unique Clients	548000
St. Galler Tagblatt	2017-02	Nutzungsdauer	0:04:33
St. Galler Tagblatt	2017-02	Visits	2178894
St. Galler Tagblatt	2017-02	Visits/UCs	4.0
St. Galler Tagblatt	2017-03	CH PIs	90-94%
St. Galler Tagblatt	2017-03	CH Visits	85-89%
St. Galler Tagblatt	2017-03	PI/Visits	4.2
St. Galler Tagblatt	2017-03	Page Impressions	9970501
St. Galler Tagblatt	2017-03	Unique Clients	580000
St. Galler Tagblatt	2017-03	Nutzungsdauer	0:04:26
St. Galler Tagblatt	2017-03	Visits	2346506
St. Galler Tagblatt	2017-03	Visits/UCs	4.0
St. Galler Tagblatt	2017-04	CH PIs	85-89%
St. Galler Tagblatt	2017-04	CH Visits	85-89%
St. Galler Tagblatt	2017-04	PI/Visits	4.7
St. Galler Tagblatt	2017-04	Page Impressions	10109537
St. Galler Tagblatt	2017-04	Unique Clients	538000
St. Galler Tagblatt	2017-04	Nutzungsdauer	0:04:24
St. Galler Tagblatt	2017-04	Visits	2140176
St. Galler Tagblatt	2017-04	Visits/UCs	4.0
St. Galler Tagblatt	2017-05	CH PIs	90-94%
St. Galler Tagblatt	2017-05	CH Visits	85-89%
St. Galler Tagblatt	2017-05	PI/Visits	5.0
St. Galler Tagblatt	2017-05	Page Impressions	12681282
St. Galler Tagblatt	2017-05	Unique Clients	605000
St. Galler Tagblatt	2017-05	Nutzungsdauer	0:04:17
St. Galler Tagblatt	2017-05	Visits	2515912
St. Galler Tagblatt	2017-05	Visits/UCs	4.2
St. Galler Tagblatt	2017-06	CH PIs	90-94%
St. Galler Tagblatt	2017-06	CH Visits	85-89%
St. Galler Tagblatt	2017-06	PI/Visits	5.2
St. Galler Tagblatt	2017-06	Page Impressions	12773990
St. Galler Tagblatt	2017-06	Unique Clients	578000
St. Galler Tagblatt	2017-06	Nutzungsdauer	0:04:12
St. Galler Tagblatt	2017-06	Visits	2445400
St. Galler Tagblatt	2017-06	Visits/UCs	4.2
St. Galler Tagblatt	2017-07	CH PIs	85-89%
St. Galler Tagblatt	2017-07	CH Visits	80-84%
St. Galler Tagblatt	2017-07	PI/Visits	5.6
St. Galler Tagblatt	2017-07	Page Impressions	13625493
St. Galler Tagblatt	2017-07	Unique Clients	598000
St. Galler Tagblatt	2017-07	Nutzungsdauer	0:04:03
St. Galler Tagblatt	2017-07	Visits	2443824
St. Galler Tagblatt	2017-07	Visits/UCs	4.1
St. Galler Tagblatt	2017-08	CH PIs	85-89%
St. Galler Tagblatt	2017-08	CH Visits	85-89%
St. Galler Tagblatt	2017-08	PI/Visits	5.1
St. Galler Tagblatt	2017-08	Page Impressions	13982947
St. Galler Tagblatt	2017-08	Unique Clients	672000
St. Galler Tagblatt	2017-08	Nutzungsdauer	0:04:10
St. Galler Tagblatt	2017-08	Visits	2751411
St. Galler Tagblatt	2017-08	Visits/UCs	4.1
St. Galler Tagblatt	2017-09	CH PIs	85-89%
St. Galler Tagblatt	2017-09	CH Visits	85-89%
St. Galler Tagblatt	2017-09	PI/Visits	5.3
St. Galler Tagblatt	2017-09	Page Impressions	13792132
St. Galler Tagblatt	2017-09	Unique Clients	633000
St. Galler Tagblatt	2017-09	Nutzungsdauer	0:04:16
St. Galler Tagblatt	2017-09	Visits	2621369
St. Galler Tagblatt	2017-09	Visits/UCs	4.1
St. Galler Tagblatt	2017-10	CH PIs	85-89%
St. Galler Tagblatt	2017-10	CH Visits	85-89%
St. Galler Tagblatt	2017-10	PI/Visits	5.2
St. Galler Tagblatt	2017-10	Page Impressions	13552590
St. Galler Tagblatt	2017-10	Unique Clients	667000
St. Galler Tagblatt	2017-10	Nutzungsdauer	0:04:05
St. Galler Tagblatt	2017-10	Visits	2585492
St. Galler Tagblatt	2017-10	Visits/UCs	3.9
Tagesanzeiger	2016-10	CH PIs	80-84%
Tagesanzeiger	2016-10	CH Visits	80-84%
Tagesanzeiger	2016-10	PI/Visits	4.7
Tagesanzeiger	2016-10	Page Impressions	78483498
Tagesanzeiger	2016-10	Unique Clients	2199000
Tagesanzeiger	2016-10	Nutzungsdauer	0:09:46
Tagesanzeiger	2016-10	Visits	16811803
Tagesanzeiger	2016-10	Visits/UCs	7.6
Tagesanzeiger	2016-11	CH PIs	85-89%
Tagesanzeiger	2016-11	CH Visits	80-84%
Tagesanzeiger	2016-11	PI/Visits	4.6
Tagesanzeiger	2016-11	Page Impressions	81053487
Tagesanzeiger	2016-11	Unique Clients	2643000
Tagesanzeiger	2016-11	Nutzungsdauer	0:06:42
Tagesanzeiger	2016-11	Visits	17446819
Tagesanzeiger	2016-11	Visits/UCs	6.6
Tagesanzeiger	2016-12	CH PIs	85-89%
Tagesanzeiger	2016-12	CH Visits	80-84%
Tagesanzeiger	2016-12	PI/Visits	4.8
Tagesanzeiger	2016-12	Page Impressions	78614710
Tagesanzeiger	2016-12	Unique Clients	2418000
Tagesanzeiger	2016-12	Nutzungsdauer	0:05:51
Tagesanzeiger	2016-12	Visits	16230843
Tagesanzeiger	2016-12	Visits/UCs	6.7
Tagesanzeiger	2017-01	CH PIs	85-89%
Tagesanzeiger	2017-01	CH Visits	80-84%
Tagesanzeiger	2017-01	PI/Visits	5.3
Tagesanzeiger	2017-01	Page Impressions	90488235
Tagesanzeiger	2017-01	Unique Clients	2528000
Tagesanzeiger	2017-01	Nutzungsdauer	0:05:59
Tagesanzeiger	2017-01	Visits	17038855
Tagesanzeiger	2017-01	Visits/UCs	6.7
Tagesanzeiger	2017-02	CH PIs	85-89%
Tagesanzeiger	2017-02	CH Visits	80-84%
Tagesanzeiger	2017-02	PI/Visits	5.0
Tagesanzeiger	2017-02	Page Impressions	76587364
Tagesanzeiger	2017-02	Unique Clients	2297000
Tagesanzeiger	2017-02	Nutzungsdauer	0:06:05
Tagesanzeiger	2017-02	Visits	15292439
Tagesanzeiger	2017-02	Visits/UCs	6.7
Tagesanzeiger	2017-03	CH PIs	85-89%
Tagesanzeiger	2017-03	CH Visits	80-84%
Tagesanzeiger	2017-03	PI/Visits	4.9
Tagesanzeiger	2017-03	Page Impressions	80165692
Tagesanzeiger	2017-03	Unique Clients	2518000
Tagesanzeiger	2017-03	Nutzungsdauer	0:05:54
Tagesanzeiger	2017-03	Visits	16409604
Tagesanzeiger	2017-03	Visits/UCs	6.5
Tagesanzeiger	2017-04	CH PIs	80-84%
Tagesanzeiger	2017-04	CH Visits	80-84%
Tagesanzeiger	2017-04	PI/Visits	4.8
Tagesanzeiger	2017-04	Page Impressions	70982034
Tagesanzeiger	2017-04	Unique Clients	2206000
Tagesanzeiger	2017-04	Nutzungsdauer	0:05:53
Tagesanzeiger	2017-04	Visits	14907254
Tagesanzeiger	2017-04	Visits/UCs	6.8
Tagesanzeiger	2017-05	CH PIs	85-89%
Tagesanzeiger	2017-05	CH Visits	80-84%
Tagesanzeiger	2017-05	PI/Visits	5.1
Tagesanzeiger	2017-05	Page Impressions	82008379
Tagesanzeiger	2017-05	Unique Clients	2322000
Tagesanzeiger	2017-05	Nutzungsdauer	0:05:58
Tagesanzeiger	2017-05	Visits	16080967
Tagesanzeiger	2017-05	Visits/UCs	6.9
Tagesanzeiger	2017-06	CH PIs	85-89%
Tagesanzeiger	2017-06	CH Visits	80-84%
Tagesanzeiger	2017-06	PI/Visits	5.0
Tagesanzeiger	2017-06	Page Impressions	74693600
Tagesanzeiger	2017-06	Unique Clients	2289000
Tagesanzeiger	2017-06	Nutzungsdauer	0:05:54
Tagesanzeiger	2017-06	Visits	14988764
Tagesanzeiger	2017-06	Visits/UCs	6.5
Tagesanzeiger	2017-07	CH PIs	80-84%
Tagesanzeiger	2017-07	CH Visits	80-84%
Tagesanzeiger	2017-07	PI/Visits	5.3
Tagesanzeiger	2017-07	Page Impressions	76579288
Tagesanzeiger	2017-07	Unique Clients	2189000
Tagesanzeiger	2017-07	Nutzungsdauer	0:06:02
Tagesanzeiger	2017-07	Visits	14388634
Tagesanzeiger	2017-07	Visits/UCs	6.6
Tagesanzeiger	2017-08	CH PIs	80-84%
Tagesanzeiger	2017-08	CH Visits	80-84%
Tagesanzeiger	2017-08	PI/Visits	5.4
Tagesanzeiger	2017-08	Page Impressions	79991298
Tagesanzeiger	2017-08	Unique Clients	2180000
Tagesanzeiger	2017-08	Nutzungsdauer	0:06:05
Tagesanzeiger	2017-08	Visits	14708073
Tagesanzeiger	2017-08	Visits/UCs	6.7
Tagesanzeiger	2017-09	CH PIs	85-89%
Tagesanzeiger	2017-09	CH Visits	80-84%
Tagesanzeiger	2017-09	PI/Visits	4.9
Tagesanzeiger	2017-09	Page Impressions	67562936
Tagesanzeiger	2017-09	Unique Clients	2125000
Tagesanzeiger	2017-09	Nutzungsdauer	0:06:11
Tagesanzeiger	2017-09	Visits	13752604
Tagesanzeiger	2017-09	Visits/UCs	6.5
Tagesanzeiger	2017-10	CH PIs	80-84%
Tagesanzeiger	2017-10	CH Visits	80-84%
Tagesanzeiger	2017-10	PI/Visits	4.7
Tagesanzeiger	2017-10	Page Impressions	62772575
Tagesanzeiger	2017-10	Unique Clients	2056000
Tagesanzeiger	2017-10	Nutzungsdauer	0:06:11
Tagesanzeiger	2017-10	Visits	13410588
Tagesanzeiger	2017-10	Visits/UCs	6.5
Tageswoche	2016-10	CH PIs	85-89%
Tageswoche	2016-10	CH Visits	85-89%
Tageswoche	2016-10	PI/Visits	2.1
Tageswoche	2016-10	Page Impressions	1971589
Tageswoche	2016-10	Unique Clients	302000
Tageswoche	2016-10	Nutzungsdauer	0:04:36
Tageswoche	2016-10	Visits	919681
Tageswoche	2016-10	Visits/UCs	3.0
Tageswoche	2016-11	CH PIs	85-89%
Tageswoche	2016-11	CH Visits	85-89%
Tageswoche	2016-11	PI/Visits	2.4
Tageswoche	2016-11	Page Impressions	1719471
Tageswoche	2016-11	Unique Clients	229000
Tageswoche	2016-11	Nutzungsdauer	0:04:44
Tageswoche	2016-11	Visits	712878
Tageswoche	2016-11	Visits/UCs	3.1
Tageswoche	2016-12	CH PIs	85-89%
Tageswoche	2016-12	CH Visits	85-89%
Tageswoche	2016-12	PI/Visits	2.2
Tageswoche	2016-12	Page Impressions	1646109
Tageswoche	2016-12	Unique Clients	238000
Tageswoche	2016-12	Nutzungsdauer	0:04:32
Tageswoche	2016-12	Visits	748077
Tageswoche	2016-12	Visits/UCs	3.1
Tageswoche	2017-01	CH PIs	85-89%
Tageswoche	2017-01	CH Visits	85-89%
Tageswoche	2017-01	PI/Visits	2.3
Tageswoche	2017-01	Page Impressions	1715445
Tageswoche	2017-01	Unique Clients	242000
Tageswoche	2017-01	Nutzungsdauer	0:04:19
Tageswoche	2017-01	Visits	738449
Tageswoche	2017-01	Visits/UCs	3.1
Tageswoche	2017-02	CH PIs	85-89%
Tageswoche	2017-02	CH Visits	85-89%
Tageswoche	2017-02	PI/Visits	2.3
Tageswoche	2017-02	Page Impressions	1520719
Tageswoche	2017-02	Unique Clients	215000
Tageswoche	2017-02	Nutzungsdauer	0:04:36
Tageswoche	2017-02	Visits	661664
Tageswoche	2017-02	Visits/UCs	3.1
Tageswoche	2017-03	CH PIs	85-89%
Tageswoche	2017-03	CH Visits	85-89%
Tageswoche	2017-03	PI/Visits	2.3
Tageswoche	2017-03	Page Impressions	1654048
Tageswoche	2017-03	Unique Clients	224000
Tageswoche	2017-03	Nutzungsdauer	0:04:29
Tageswoche	2017-03	Visits	714762
Tageswoche	2017-03	Visits/UCs	3.2
Tageswoche	2017-04	CH PIs	85-89%
Tageswoche	2017-04	CH Visits	80-84%
Tageswoche	2017-04	PI/Visits	2.3
Tageswoche	2017-04	Page Impressions	1666014
Tageswoche	2017-04	Unique Clients	223000
Tageswoche	2017-04	Nutzungsdauer	0:04:32
Tageswoche	2017-04	Visits	719887
Tageswoche	2017-04	Visits/UCs	3.2
Tageswoche	2017-05	CH PIs	85-89%
Tageswoche	2017-05	CH Visits	85-89%
Tageswoche	2017-05	PI/Visits	2.4
Tageswoche	2017-05	Page Impressions	1587489
Tageswoche	2017-05	Unique Clients	199000
Tageswoche	2017-05	Nutzungsdauer	0:04:27
Tageswoche	2017-05	Visits	666528
Tageswoche	2017-05	Visits/UCs	3.3
Tageswoche	2017-06	CH PIs	85-89%
Tageswoche	2017-06	CH Visits	85-89%
Tageswoche	2017-06	PI/Visits	2.3
Tageswoche	2017-06	Page Impressions	1590145
Tageswoche	2017-06	Unique Clients	218000
Tageswoche	2017-06	Nutzungsdauer	0:04:11
Tageswoche	2017-06	Visits	690207
Tageswoche	2017-06	Visits/UCs	3.2
Tageswoche	2017-07	CH PIs	85-89%
Tageswoche	2017-07	CH Visits	80-84%
Tageswoche	2017-07	PI/Visits	2.1
Tageswoche	2017-07	Page Impressions	1151146
Tageswoche	2017-07	Unique Clients	203000
Tageswoche	2017-07	Nutzungsdauer	0:04:15
Tageswoche	2017-07	Visits	559218
Tageswoche	2017-07	Visits/UCs	2.8
Tageswoche	2017-08	CH PIs	85-89%
Tageswoche	2017-08	CH Visits	85-89%
Tageswoche	2017-08	PI/Visits	2.0
Tageswoche	2017-08	Page Impressions	1118017
Tageswoche	2017-08	Unique Clients	193000
Tageswoche	2017-08	Nutzungsdauer	0:04:24
Tageswoche	2017-08	Visits	553532
Tageswoche	2017-08	Visits/UCs	2.9
Tageswoche	2017-09	CH PIs	85-89%
Tageswoche	2017-09	CH Visits	85-89%
Tageswoche	2017-09	PI/Visits	2.1
Tageswoche	2017-09	Page Impressions	1082430
Tageswoche	2017-09	Unique Clients	179000
Tageswoche	2017-09	Nutzungsdauer	0:04:38
Tageswoche	2017-09	Visits	524470
Tageswoche	2017-09	Visits/UCs	2.9
Tageswoche	2017-10	CH PIs	85-89%
Tageswoche	2017-10	CH Visits	85-89%
Tageswoche	2017-10	PI/Visits	2.0
Tageswoche	2017-10	Page Impressions	1135941
Tageswoche	2017-10	Unique Clients	202000
Tageswoche	2017-10	Nutzungsdauer	0:04:33
Tageswoche	2017-10	Visits	567456
Tageswoche	2017-10	Visits/UCs	2.8
Watson	2016-10	CH PIs	85-89%
Watson	2016-10	CH Visits	80-84%
Watson	2016-10	PI/Visits	10.0
Watson	2016-10	Page Impressions	85206963
Watson	2016-10	Unique Clients	1159000
Watson	2016-10	Nutzungsdauer	0:05:58
Watson	2016-10	Visits	8542951
Watson	2016-10	Visits/UCs	7.4
Watson	2016-11	CH PIs	85-89%
Watson	2016-11	CH Visits	80-84%
Watson	2016-11	PI/Visits	9.6
Watson	2016-11	Page Impressions	82744081
Watson	2016-11	Unique Clients	1154000
Watson	2016-11	Nutzungsdauer	0:05:52
Watson	2016-11	Visits	8661424
Watson	2016-11	Visits/UCs	7.5
Watson	2016-12	CH PIs	85-89%
Watson	2016-12	CH Visits	80-84%
Watson	2016-12	PI/Visits	9.1
Watson	2016-12	Page Impressions	76118116
Watson	2016-12	Unique Clients	1162000
Watson	2016-12	Nutzungsdauer	0:05:36
Watson	2016-12	Visits	8388922
Watson	2016-12	Visits/UCs	7.2
Watson	2017-01	CH PIs	85-89%
Watson	2017-01	CH Visits	80-84%
Watson	2017-01	PI/Visits	10.1
Watson	2017-01	Page Impressions	90338460
Watson	2017-01	Unique Clients	1291000
Watson	2017-01	Nutzungsdauer	0:06:02
Watson	2017-01	Visits	8940707
Watson	2017-01	Visits/UCs	6.9
Watson	2017-02	CH PIs	85-89%
Watson	2017-02	CH Visits	80-84%
Watson	2017-02	PI/Visits	9.5
Watson	2017-02	Page Impressions	82574886
Watson	2017-02	Unique Clients	1283000
Watson	2017-02	Nutzungsdauer	0:06:10
Watson	2017-02	Visits	8695658
Watson	2017-02	Visits/UCs	6.8
Watson	2017-03	CH PIs	85-89%
Watson	2017-03	CH Visits	80-84%
Watson	2017-03	PI/Visits	9.7
Watson	2017-03	Page Impressions	97685892
Watson	2017-03	Unique Clients	1438000
Watson	2017-03	Nutzungsdauer	0:06:00
Watson	2017-03	Visits	10027411
Watson	2017-03	Visits/UCs	7.0
Watson	2017-04	CH PIs	85-89%
Watson	2017-04	CH Visits	80-84%
Watson	2017-04	PI/Visits	9.3
Watson	2017-04	Page Impressions	86425166
Watson	2017-04	Unique Clients	1245000
Watson	2017-04	Nutzungsdauer	0:06:02
Watson	2017-04	Visits	9259031
Watson	2017-04	Visits/UCs	7.4
Watson	2017-05	CH PIs	85-89%
Watson	2017-05	CH Visits	85-89%
Watson	2017-05	PI/Visits	8.9
Watson	2017-05	Page Impressions	88642126
Watson	2017-05	Unique Clients	1316000
Watson	2017-05	Nutzungsdauer	0:06:06
Watson	2017-05	Visits	9938211
Watson	2017-05	Visits/UCs	7.6
Watson	2017-06	CH PIs	85-89%
Watson	2017-06	CH Visits	85-89%
Watson	2017-06	PI/Visits	9.1
Watson	2017-06	Page Impressions	83458937
Watson	2017-06	Unique Clients	1200000
Watson	2017-06	Nutzungsdauer	0:06:06
Watson	2017-06	Visits	9173835
Watson	2017-06	Visits/UCs	7.6
Watson	2017-07	CH PIs	85-89%
Watson	2017-07	CH Visits	80-84%
Watson	2017-07	PI/Visits	8.6
Watson	2017-07	Page Impressions	80816456
Watson	2017-07	Unique Clients	1261000
Watson	2017-07	Nutzungsdauer	0:05:57
Watson	2017-07	Visits	9397110
Watson	2017-07	Visits/UCs	7.5
Watson	2017-08	CH PIs	85-89%
Watson	2017-08	CH Visits	80-84%
Watson	2017-08	PI/Visits	8.4
Watson	2017-08	Page Impressions	82158491
Watson	2017-08	Unique Clients	1318000
Watson	2017-08	Nutzungsdauer	0:06:05
Watson	2017-08	Visits	9799872
Watson	2017-08	Visits/UCs	7.4
Watson	2017-09	CH PIs	85-89%
Watson	2017-09	CH Visits	85-89%
Watson	2017-09	PI/Visits	7.8
Watson	2017-09	Page Impressions	75237241
Watson	2017-09	Unique Clients	1310000
Watson	2017-09	Nutzungsdauer	0:06:03
Watson	2017-09	Visits	9591057
Watson	2017-09	Visits/UCs	7.3
Watson	2017-10	CH PIs	85-89%
Watson	2017-10	CH Visits	85-89%
Watson	2017-10	PI/Visits	7.6
Watson	2017-10	Page Impressions	74727747
Watson	2017-10	Unique Clients	1326000
Watson	2017-10	Nutzungsdauer	0:06:02
Watson	2017-10	Visits	9832473
Watson	2017-10	Visits/UCs	7.4
ZSZ	2016-10	CH PIs	85-89%
ZSZ	2016-10	CH Visits	80-84%
ZSZ	2016-10	PI/Visits	2.6
ZSZ	2016-10	Page Impressions	375997
ZSZ	2016-10	Unique Clients	64000
ZSZ	2016-10	Nutzungsdauer	0:03:16
ZSZ	2016-10	Visits	142827
ZSZ	2016-10	Visits/UCs	2.2
ZSZ	2016-11	CH PIs	85-89%
ZSZ	2016-11	CH Visits	80-84%
ZSZ	2016-11	PI/Visits	2.6
ZSZ	2016-11	Page Impressions	416851
ZSZ	2016-11	Unique Clients	74000
ZSZ	2016-11	Nutzungsdauer	0:03:16
ZSZ	2016-11	Visits	161316
ZSZ	2016-11	Visits/UCs	2.2
ZSZ	2016-12	CH PIs	85-89%
ZSZ	2016-12	CH Visits	80-84%
ZSZ	2016-12	PI/Visits	2.5
ZSZ	2016-12	Page Impressions	379144
ZSZ	2016-12	Unique Clients	68000
